,route_id,avg_dist
92,11737,0.2729889918915498
93,11738,0.3098494024589254
94,11739,0.28642674275519225
95,11740,0.30653226620585744
96,11741,0.2628700926642587
97,11742,0.26000704827385496
98,11743,0.2704539302073357
99,11744,0.28522697685249543
100,11745,0.31619330314687033
101,11704,5.897568277310924
102,11705,7.992685372005044
103,11706,5.457150252525253
104,11693,0.9771501233732416
105,11682,1.7140282131661444
0,4962CCC,0.36002538370720194
1,4963CCC,0.3662480191998659
2,4964CCC,0.26489917676659935
3,4965CCC,0.3301842548985448
4,6139CCC,0.44889430014430015
