trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,next_stop_time
2554059,0 days 15:15:00.000000000,0 days 15:15:00.000000000,5584,9,,,,11.0676,2.0
2554059,0 days 15:17:00.000000000,0 days 15:17:00.000000000,10420,10,,,,13.2595,2.0
2554059,0 days 15:19:00.000000000,0 days 15:19:00.000000000,7519,11,,,,14.4947,2.0
2554059,0 days 15:21:00.000000000,0 days 15:21:00.000000000,7520,12,,,,16.3954,3.0
2554059,0 days 15:24:00.000000000,0 days 15:24:00.000000000,7522,13,,,,18.646,5.0
2554059,0 days 15:29:00.000000000,0 days 15:29:00.000000000,7500,14,,,,24.2364,-1.0
2554060,0 days 15:10:00.000000000,0 days 15:10:00.000000000,7510,1,,,,,2.0
2554060,0 days 15:12:00.000000000,0 days 15:12:00.000000000,7511,2,,,,1.6255,2.0
2554060,0 days 15:14:00.000000000,0 days 15:14:00.000000000,7512,3,,,,2.5311,1.0
2554060,0 days 15:15:00.000000000,0 days 15:15:00.000000000,7513,4,,,,3.1991,2.0
2554060,0 days 15:17:00.000000000,0 days 15:17:00.000000000,7514,5,,,,4.3419,2.0
2554060,0 days 15:19:00.000000000,0 days 15:19:00.000000000,7515,6,,,,6.0168,1.0
2554060,0 days 15:20:00.000000000,0 days 15:20:00.000000000,7516,7,,,,6.7583,2.0
2554060,0 days 15:22:00.000000000,0 days 15:22:00.000000000,7517,8,,,,8.0105,3.0
2554060,0 days 15:25:00.000000000,0 days 15:25:00.000000000,5584,9,,,,11.0676,2.0
2554060,0 days 15:27:00.000000000,0 days 15:27:00.000000000,10420,10,,,,13.2595,2.0
2554060,0 days 15:29:00.000000000,0 days 15:29:00.000000000,7519,11,,,,14.4947,2.0
2554060,0 days 15:31:00.000000000,0 days 15:31:00.000000000,7520,12,,,,16.3954,3.0
2554060,0 days 15:34:00.000000000,0 days 15:34:00.000000000,7522,13,,,,18.646,5.0
2554060,0 days 15:39:00.000000000,0 days 15:39:00.000000000,7500,14,,,,24.2364,-1.0
2554061,0 days 15:20:00.000000000,0 days 15:20:00.000000000,7510,1,,,,,2.0
2554061,0 days 15:22:00.000000000,0 days 15:22:00.000000000,7511,2,,,,1.6255,2.0
2554061,0 days 15:24:00.000000000,0 days 15:24:00.000000000,7512,3,,,,2.5311,1.0
2554061,0 days 15:25:00.000000000,0 days 15:25:00.000000000,7513,4,,,,3.1991,2.0
2554061,0 days 15:27:00.000000000,0 days 15:27:00.000000000,7514,5,,,,4.3419,2.0
2554061,0 days 15:29:00.000000000,0 days 15:29:00.000000000,7515,6,,,,6.0168,1.0
2554061,0 days 15:30:00.000000000,0 days 15:30:00.000000000,7516,7,,,,6.7583,2.0
2554061,0 days 15:32:00.000000000,0 days 15:32:00.000000000,7517,8,,,,8.0105,3.0
2554061,0 days 15:35:00.000000000,0 days 15:35:00.000000000,5584,9,,,,11.0676,2.0
2554061,0 days 15:37:00.000000000,0 days 15:37:00.000000000,10420,10,,,,13.2595,2.0
2554061,0 days 15:39:00.000000000,0 days 15:39:00.000000000,7519,11,,,,14.4947,2.0
2554061,0 days 15:41:00.000000000,0 days 15:41:00.000000000,7520,12,,,,16.3954,3.0
2554061,0 days 15:44:00.000000000,0 days 15:44:00.000000000,7522,13,,,,18.646,5.0
2554061,0 days 15:49:00.000000000,0 days 15:49:00.000000000,7500,14,,,,24.2364,-1.0
2554062,0 days 14:57:00.000000000,0 days 14:57:00.000000000,7519,1,,,,,2.0
2554062,0 days 14:59:00.000000000,0 days 14:59:00.000000000,7520,2,,,,1.9115,3.0
2554062,0 days 15:02:00.000000000,0 days 15:02:00.000000000,7522,3,,,,4.1622,5.0
2554062,0 days 15:07:00.000000000,0 days 15:07:00.000000000,7500,4,,,,9.7525,-1.0
2554063,0 days 15:46:00.000000000,0 days 15:46:00.000000000,7519,1,,,,,2.0
2554063,0 days 15:48:00.000000000,0 days 15:48:00.000000000,7520,2,,,,1.9115,3.0
2554063,0 days 15:51:00.000000000,0 days 15:51:00.000000000,7522,3,,,,4.1622,5.0
2554063,0 days 15:56:00.000000000,0 days 15:56:00.000000000,7500,4,,,,9.7525,-1.0
2554064,0 days 15:29:00.000000000,0 days 15:29:00.000000000,7510,1,,,,,2.0
2554064,0 days 15:31:00.000000000,0 days 15:31:00.000000000,7511,2,,,,1.6255,2.0
2554064,0 days 15:33:00.000000000,0 days 15:33:00.000000000,7512,3,,,,2.5311,1.0
2554064,0 days 15:34:00.000000000,0 days 15:34:00.000000000,7513,4,,,,3.1991,2.0
2554064,0 days 15:36:00.000000000,0 days 15:36:00.000000000,7514,5,,,,4.3419,2.0
2554064,0 days 15:38:00.000000000,0 days 15:38:00.000000000,7515,6,,,,6.0168,1.0
2554064,0 days 15:39:00.000000000,0 days 15:39:00.000000000,7516,7,,,,6.7583,2.0
2554064,0 days 15:41:00.000000000,0 days 15:41:00.000000000,7517,8,,,,8.0105,3.0
2554064,0 days 15:44:00.000000000,0 days 15:44:00.000000000,5584,9,,,,11.0676,2.0
2554064,0 days 15:46:00.000000000,0 days 15:46:00.000000000,10420,10,,,,13.2595,2.0
2554064,0 days 15:48:00.000000000,0 days 15:48:00.000000000,7519,11,,,,14.4947,2.0
2554064,0 days 15:50:00.000000000,0 days 15:50:00.000000000,7520,12,,,,16.3954,3.0
2554064,0 days 15:53:00.000000000,0 days 15:53:00.000000000,7522,13,,,,18.646,5.0
2554064,0 days 15:58:00.000000000,0 days 15:58:00.000000000,7500,14,,,,24.2364,-1.0
2554065,0 days 15:38:00.000000000,0 days 15:38:00.000000000,7510,1,,,,,2.0
2554065,0 days 15:40:00.000000000,0 days 15:40:00.000000000,7511,2,,,,1.6255,2.0
2554065,0 days 15:42:00.000000000,0 days 15:42:00.000000000,7512,3,,,,2.5311,1.0
2554065,0 days 15:43:00.000000000,0 days 15:43:00.000000000,7513,4,,,,3.1991,2.0
2554065,0 days 15:45:00.000000000,0 days 15:45:00.000000000,7514,5,,,,4.3419,2.0
2554065,0 days 15:47:00.000000000,0 days 15:47:00.000000000,7515,6,,,,6.0168,1.0
2554065,0 days 15:48:00.000000000,0 days 15:48:00.000000000,7516,7,,,,6.7583,2.0
2554065,0 days 15:50:00.000000000,0 days 15:50:00.000000000,7517,8,,,,8.0105,3.0
2554065,0 days 15:53:00.000000000,0 days 15:53:00.000000000,5584,9,,,,11.0676,2.0
2554065,0 days 15:55:00.000000000,0 days 15:55:00.000000000,10420,10,,,,13.2595,2.0
2554065,0 days 15:57:00.000000000,0 days 15:57:00.000000000,7519,11,,,,14.4947,2.0
2554065,0 days 15:59:00.000000000,0 days 15:59:00.000000000,7520,12,,,,16.3954,3.0
2554065,0 days 16:02:00.000000000,0 days 16:02:00.000000000,7522,13,,,,18.646,5.0
2554065,0 days 16:07:00.000000000,0 days 16:07:00.000000000,7500,14,,,,24.2364,-1.0
2554066,0 days 15:47:00.000000000,0 days 15:47:00.000000000,7510,1,,,,,2.0
2554066,0 days 15:49:00.000000000,0 days 15:49:00.000000000,7511,2,,,,1.6255,2.0
2554066,0 days 15:51:00.000000000,0 days 15:51:00.000000000,7512,3,,,,2.5311,1.0
2554066,0 days 15:52:00.000000000,0 days 15:52:00.000000000,7513,4,,,,3.1991,2.0
2554066,0 days 15:54:00.000000000,0 days 15:54:00.000000000,7514,5,,,,4.3419,2.0
2554066,0 days 15:56:00.000000000,0 days 15:56:00.000000000,7515,6,,,,6.0168,1.0
2554066,0 days 15:57:00.000000000,0 days 15:57:00.000000000,7516,7,,,,6.7583,2.0
2554066,0 days 15:59:00.000000000,0 days 15:59:00.000000000,7517,8,,,,8.0105,3.0
2554066,0 days 16:02:00.000000000,0 days 16:02:00.000000000,5584,9,,,,11.0676,2.0
2554066,0 days 16:04:00.000000000,0 days 16:04:00.000000000,10420,10,,,,13.2595,2.0
2554066,0 days 16:06:00.000000000,0 days 16:06:00.000000000,7519,11,,,,14.4947,2.0
2554066,0 days 16:08:00.000000000,0 days 16:08:00.000000000,7520,12,,,,16.3954,3.0
2554066,0 days 16:11:00.000000000,0 days 16:11:00.000000000,7522,13,,,,18.646,5.0
2554066,0 days 16:16:00.000000000,0 days 16:16:00.000000000,7500,14,,,,24.2364,-1.0
2554067,1 days 00:02:00.000000000,1 days 00:02:00.000000000,7510,1,,,,,2.0
2554067,1 days 00:04:00.000000000,1 days 00:04:00.000000000,7511,2,,,,1.6255,2.0
2554067,1 days 00:06:00.000000000,1 days 00:06:00.000000000,7512,3,,,,2.5311,1.0
2554067,1 days 00:07:00.000000000,1 days 00:07:00.000000000,7513,4,,,,3.1991,2.0
2554067,1 days 00:09:00.000000000,1 days 00:09:00.000000000,7514,5,,,,4.3419,2.0
2554067,1 days 00:11:00.000000000,1 days 00:11:00.000000000,7515,6,,,,6.0168,1.0
2554067,1 days 00:12:00.000000000,1 days 00:12:00.000000000,7516,7,,,,6.7583,2.0
2554067,1 days 00:14:00.000000000,1 days 00:14:00.000000000,7517,8,,,,8.0105,3.0
2554067,1 days 00:17:00.000000000,1 days 00:17:00.000000000,5584,9,,,,11.0676,2.0
2554067,1 days 00:19:00.000000000,1 days 00:19:00.000000000,10420,10,,,,13.2595,2.0
2554067,1 days 00:21:00.000000000,1 days 00:21:00.000000000,7519,11,,,,14.4947,2.0
2554067,1 days 00:23:00.000000000,1 days 00:23:00.000000000,7520,12,,,,16.3954,3.0
2554067,1 days 00:26:00.000000000,1 days 00:26:00.000000000,7522,13,,,,18.646,5.0
2554067,1 days 00:31:00.000000000,1 days 00:31:00.000000000,7500,14,,,,24.2364,-1.0
2554068,0 days 15:56:00.000000000,0 days 15:56:00.000000000,7510,1,,,,,2.0
2554068,0 days 15:58:00.000000000,0 days 15:58:00.000000000,7511,2,,,,1.6255,2.0
2554068,0 days 16:00:00.000000000,0 days 16:00:00.000000000,7512,3,,,,2.5311,1.0
2554068,0 days 16:01:00.000000000,0 days 16:01:00.000000000,7513,4,,,,3.1991,2.0
2554068,0 days 16:03:00.000000000,0 days 16:03:00.000000000,7514,5,,,,4.3419,2.0
2554068,0 days 16:05:00.000000000,0 days 16:05:00.000000000,7515,6,,,,6.0168,1.0
2554068,0 days 16:06:00.000000000,0 days 16:06:00.000000000,7516,7,,,,6.7583,2.0
2554068,0 days 16:08:00.000000000,0 days 16:08:00.000000000,7517,8,,,,8.0105,3.0
2554068,0 days 16:11:00.000000000,0 days 16:11:00.000000000,5584,9,,,,11.0676,2.0
2554068,0 days 16:13:00.000000000,0 days 16:13:00.000000000,10420,10,,,,13.2595,2.0
2554068,0 days 16:15:00.000000000,0 days 16:15:00.000000000,7519,11,,,,14.4947,2.0
2554068,0 days 16:17:00.000000000,0 days 16:17:00.000000000,7520,12,,,,16.3954,3.0
2554068,0 days 16:20:00.000000000,0 days 16:20:00.000000000,7522,13,,,,18.646,5.0
2554068,0 days 16:25:00.000000000,0 days 16:25:00.000000000,7500,14,,,,24.2364,-1.0
2554069,0 days 16:05:00.000000000,0 days 16:05:00.000000000,7510,1,,,,,2.0
2554069,0 days 16:07:00.000000000,0 days 16:07:00.000000000,7511,2,,,,1.6255,2.0
2554069,0 days 16:09:00.000000000,0 days 16:09:00.000000000,7512,3,,,,2.5311,1.0
2554069,0 days 16:10:00.000000000,0 days 16:10:00.000000000,7513,4,,,,3.1991,2.0
2554069,0 days 16:12:00.000000000,0 days 16:12:00.000000000,7514,5,,,,4.3419,2.0
2554069,0 days 16:14:00.000000000,0 days 16:14:00.000000000,7515,6,,,,6.0168,1.0
2554069,0 days 16:15:00.000000000,0 days 16:15:00.000000000,7516,7,,,,6.7583,2.0
2554069,0 days 16:17:00.000000000,0 days 16:17:00.000000000,7517,8,,,,8.0105,3.0
2554069,0 days 16:20:00.000000000,0 days 16:20:00.000000000,5584,9,,,,11.0676,2.0
2554069,0 days 16:22:00.000000000,0 days 16:22:00.000000000,10420,10,,,,13.2595,2.0
2554069,0 days 16:24:00.000000000,0 days 16:24:00.000000000,7519,11,,,,14.4947,2.0
2554069,0 days 16:26:00.000000000,0 days 16:26:00.000000000,7520,12,,,,16.3954,3.0
2554069,0 days 16:29:00.000000000,0 days 16:29:00.000000000,7522,13,,,,18.646,5.0
2554069,0 days 16:34:00.000000000,0 days 16:34:00.000000000,7500,14,,,,24.2364,-1.0
2554070,0 days 07:56:00.000000000,0 days 07:56:00.000000000,7510,1,,,,,2.0
2554070,0 days 07:58:00.000000000,0 days 07:58:00.000000000,7511,2,,,,1.6255,2.0
2554070,0 days 08:00:00.000000000,0 days 08:00:00.000000000,7512,3,,,,2.5311,1.0
2554070,0 days 08:01:00.000000000,0 days 08:01:00.000000000,7513,4,,,,3.1991,2.0
2554070,0 days 08:03:00.000000000,0 days 08:03:00.000000000,7514,5,,,,4.3419,2.0
2554070,0 days 08:05:00.000000000,0 days 08:05:00.000000000,7515,6,,,,6.0168,1.0
2554070,0 days 08:06:00.000000000,0 days 08:06:00.000000000,7516,7,,,,6.7583,2.0
2554070,0 days 08:08:00.000000000,0 days 08:08:00.000000000,7517,8,,,,8.0105,3.0
2554070,0 days 08:11:00.000000000,0 days 08:11:00.000000000,5584,9,,,,11.0676,2.0
2554070,0 days 08:13:00.000000000,0 days 08:13:00.000000000,10420,10,,,,13.2595,2.0
2554070,0 days 08:15:00.000000000,0 days 08:15:00.000000000,7519,11,,,,14.4947,2.0
2554070,0 days 08:17:00.000000000,0 days 08:17:00.000000000,7520,12,,,,16.3954,3.0
2554070,0 days 08:20:00.000000000,0 days 08:20:00.000000000,7522,13,,,,18.646,5.0
2554070,0 days 08:25:00.000000000,0 days 08:25:00.000000000,7500,14,,,,24.2364,-1.0
2554071,0 days 08:04:00.000000000,0 days 08:04:00.000000000,7510,1,,,,,2.0
2554071,0 days 08:06:00.000000000,0 days 08:06:00.000000000,7511,2,,,,1.6255,2.0
2554071,0 days 08:08:00.000000000,0 days 08:08:00.000000000,7512,3,,,,2.5311,1.0
2554071,0 days 08:09:00.000000000,0 days 08:09:00.000000000,7513,4,,,,3.1991,2.0
2554071,0 days 08:11:00.000000000,0 days 08:11:00.000000000,7514,5,,,,4.3419,2.0
2554071,0 days 08:13:00.000000000,0 days 08:13:00.000000000,7515,6,,,,6.0168,1.0
2554071,0 days 08:14:00.000000000,0 days 08:14:00.000000000,7516,7,,,,6.7583,2.0
2554071,0 days 08:16:00.000000000,0 days 08:16:00.000000000,7517,8,,,,8.0105,3.0
2554071,0 days 08:19:00.000000000,0 days 08:19:00.000000000,5584,9,,,,11.0676,2.0
2554071,0 days 08:21:00.000000000,0 days 08:21:00.000000000,10420,10,,,,13.2595,2.0
2554071,0 days 08:23:00.000000000,0 days 08:23:00.000000000,7519,11,,,,14.4947,2.0
2554071,0 days 08:25:00.000000000,0 days 08:25:00.000000000,7520,12,,,,16.3954,3.0
2554071,0 days 08:28:00.000000000,0 days 08:28:00.000000000,7522,13,,,,18.646,5.0
2554071,0 days 08:33:00.000000000,0 days 08:33:00.000000000,7500,14,,,,24.2364,-1.0
2554072,0 days 08:12:00.000000000,0 days 08:12:00.000000000,7510,1,,,,,2.0
2554072,0 days 08:14:00.000000000,0 days 08:14:00.000000000,7511,2,,,,1.6255,2.0
2554072,0 days 08:16:00.000000000,0 days 08:16:00.000000000,7512,3,,,,2.5311,1.0
2554072,0 days 08:17:00.000000000,0 days 08:17:00.000000000,7513,4,,,,3.1991,2.0
2554072,0 days 08:19:00.000000000,0 days 08:19:00.000000000,7514,5,,,,4.3419,2.0
2554072,0 days 08:21:00.000000000,0 days 08:21:00.000000000,7515,6,,,,6.0168,1.0
2554072,0 days 08:22:00.000000000,0 days 08:22:00.000000000,7516,7,,,,6.7583,2.0
2554072,0 days 08:24:00.000000000,0 days 08:24:00.000000000,7517,8,,,,8.0105,3.0
2554072,0 days 08:27:00.000000000,0 days 08:27:00.000000000,5584,9,,,,11.0676,2.0
2554072,0 days 08:29:00.000000000,0 days 08:29:00.000000000,10420,10,,,,13.2595,2.0
2554072,0 days 08:31:00.000000000,0 days 08:31:00.000000000,7519,11,,,,14.4947,2.0
2554072,0 days 08:33:00.000000000,0 days 08:33:00.000000000,7520,12,,,,16.3954,3.0
2554072,0 days 08:36:00.000000000,0 days 08:36:00.000000000,7522,13,,,,18.646,5.0
2554072,0 days 08:41:00.000000000,0 days 08:41:00.000000000,7500,14,,,,24.2364,-1.0
2554073,0 days 08:20:00.000000000,0 days 08:20:00.000000000,7510,1,,,,,2.0
2554073,0 days 08:22:00.000000000,0 days 08:22:00.000000000,7511,2,,,,1.6255,2.0
2554073,0 days 08:24:00.000000000,0 days 08:24:00.000000000,7512,3,,,,2.5311,1.0
2554073,0 days 08:25:00.000000000,0 days 08:25:00.000000000,7513,4,,,,3.1991,2.0
2554073,0 days 08:27:00.000000000,0 days 08:27:00.000000000,7514,5,,,,4.3419,2.0
2554073,0 days 08:29:00.000000000,0 days 08:29:00.000000000,7515,6,,,,6.0168,1.0
2554073,0 days 08:30:00.000000000,0 days 08:30:00.000000000,7516,7,,,,6.7583,2.0
2554073,0 days 08:32:00.000000000,0 days 08:32:00.000000000,7517,8,,,,8.0105,3.0
2554073,0 days 08:35:00.000000000,0 days 08:35:00.000000000,5584,9,,,,11.0676,2.0
2554073,0 days 08:37:00.000000000,0 days 08:37:00.000000000,10420,10,,,,13.2595,2.0
2554073,0 days 08:39:00.000000000,0 days 08:39:00.000000000,7519,11,,,,14.4947,2.0
2554073,0 days 08:41:00.000000000,0 days 08:41:00.000000000,7520,12,,,,16.3954,3.0
2554073,0 days 08:44:00.000000000,0 days 08:44:00.000000000,7522,13,,,,18.646,5.0
2554073,0 days 08:49:00.000000000,0 days 08:49:00.000000000,7500,14,,,,24.2364,-1.0
2554074,0 days 08:28:00.000000000,0 days 08:28:00.000000000,7510,1,,,,,2.0
2554074,0 days 08:30:00.000000000,0 days 08:30:00.000000000,7511,2,,,,1.6255,2.0
2554074,0 days 08:32:00.000000000,0 days 08:32:00.000000000,7512,3,,,,2.5311,1.0
2554074,0 days 08:33:00.000000000,0 days 08:33:00.000000000,7513,4,,,,3.1991,2.0
2554074,0 days 08:35:00.000000000,0 days 08:35:00.000000000,7514,5,,,,4.3419,2.0
2554074,0 days 08:37:00.000000000,0 days 08:37:00.000000000,7515,6,,,,6.0168,1.0
2554074,0 days 08:38:00.000000000,0 days 08:38:00.000000000,7516,7,,,,6.7583,2.0
2554074,0 days 08:40:00.000000000,0 days 08:40:00.000000000,7517,8,,,,8.0105,3.0
2554074,0 days 08:43:00.000000000,0 days 08:43:00.000000000,5584,9,,,,11.0676,2.0
2554074,0 days 08:45:00.000000000,0 days 08:45:00.000000000,10420,10,,,,13.2595,2.0
2554074,0 days 08:47:00.000000000,0 days 08:47:00.000000000,7519,11,,,,14.4947,2.0
2554074,0 days 08:49:00.000000000,0 days 08:49:00.000000000,7520,12,,,,16.3954,3.0
2554074,0 days 08:52:00.000000000,0 days 08:52:00.000000000,7522,13,,,,18.646,5.0
2554074,0 days 08:57:00.000000000,0 days 08:57:00.000000000,7500,14,,,,24.2364,-1.0
2554075,0 days 08:36:00.000000000,0 days 08:36:00.000000000,7510,1,,,,,2.0
2554075,0 days 08:38:00.000000000,0 days 08:38:00.000000000,7511,2,,,,1.6255,2.0
2554075,0 days 08:40:00.000000000,0 days 08:40:00.000000000,7512,3,,,,2.5311,1.0
2554075,0 days 08:41:00.000000000,0 days 08:41:00.000000000,7513,4,,,,3.1991,2.0
2554075,0 days 08:43:00.000000000,0 days 08:43:00.000000000,7514,5,,,,4.3419,2.0
2554075,0 days 08:45:00.000000000,0 days 08:45:00.000000000,7515,6,,,,6.0168,1.0
2554075,0 days 08:46:00.000000000,0 days 08:46:00.000000000,7516,7,,,,6.7583,2.0
2554075,0 days 08:48:00.000000000,0 days 08:48:00.000000000,7517,8,,,,8.0105,3.0
2554075,0 days 08:51:00.000000000,0 days 08:51:00.000000000,5584,9,,,,11.0676,2.0
2554075,0 days 08:53:00.000000000,0 days 08:53:00.000000000,10420,10,,,,13.2595,2.0
2554075,0 days 08:55:00.000000000,0 days 08:55:00.000000000,7519,11,,,,14.4947,2.0
2554075,0 days 08:57:00.000000000,0 days 08:57:00.000000000,7520,12,,,,16.3954,3.0
2554075,0 days 09:00:00.000000000,0 days 09:00:00.000000000,7522,13,,,,18.646,5.0
2554075,0 days 09:05:00.000000000,0 days 09:05:00.000000000,7500,14,,,,24.2364,-1.0
2554076,0 days 08:44:00.000000000,0 days 08:44:00.000000000,7510,1,,,,,2.0
2554076,0 days 08:46:00.000000000,0 days 08:46:00.000000000,7511,2,,,,1.6255,2.0
2554076,0 days 08:48:00.000000000,0 days 08:48:00.000000000,7512,3,,,,2.5311,1.0
2554076,0 days 08:49:00.000000000,0 days 08:49:00.000000000,7513,4,,,,3.1991,2.0
2554076,0 days 08:51:00.000000000,0 days 08:51:00.000000000,7514,5,,,,4.3419,2.0
2554076,0 days 08:53:00.000000000,0 days 08:53:00.000000000,7515,6,,,,6.0168,1.0
2554076,0 days 08:54:00.000000000,0 days 08:54:00.000000000,7516,7,,,,6.7583,2.0
2554076,0 days 08:56:00.000000000,0 days 08:56:00.000000000,7517,8,,,,8.0105,3.0
2554076,0 days 08:59:00.000000000,0 days 08:59:00.000000000,5584,9,,,,11.0676,2.0
2554076,0 days 09:01:00.000000000,0 days 09:01:00.000000000,10420,10,,,,13.2595,2.0
2554076,0 days 09:03:00.000000000,0 days 09:03:00.000000000,7519,11,,,,14.4947,2.0
2554076,0 days 09:05:00.000000000,0 days 09:05:00.000000000,7520,12,,,,16.3954,3.0
2554076,0 days 09:08:00.000000000,0 days 09:08:00.000000000,7522,13,,,,18.646,5.0
2554076,0 days 09:13:00.000000000,0 days 09:13:00.000000000,7500,14,,,,24.2364,-1.0
2554077,0 days 08:52:00.000000000,0 days 08:52:00.000000000,7510,1,,,,,2.0
2554077,0 days 08:54:00.000000000,0 days 08:54:00.000000000,7511,2,,,,1.6255,2.0
2554077,0 days 08:56:00.000000000,0 days 08:56:00.000000000,7512,3,,,,2.5311,1.0
2554077,0 days 08:57:00.000000000,0 days 08:57:00.000000000,7513,4,,,,3.1991,2.0
2554077,0 days 08:59:00.000000000,0 days 08:59:00.000000000,7514,5,,,,4.3419,2.0
2554077,0 days 09:01:00.000000000,0 days 09:01:00.000000000,7515,6,,,,6.0168,1.0
2554077,0 days 09:02:00.000000000,0 days 09:02:00.000000000,7516,7,,,,6.7583,2.0
2554077,0 days 09:04:00.000000000,0 days 09:04:00.000000000,7517,8,,,,8.0105,3.0
2554077,0 days 09:07:00.000000000,0 days 09:07:00.000000000,5584,9,,,,11.0676,2.0
2554077,0 days 09:09:00.000000000,0 days 09:09:00.000000000,10420,10,,,,13.2595,2.0
2554077,0 days 09:11:00.000000000,0 days 09:11:00.000000000,7519,11,,,,14.4947,2.0
2554077,0 days 09:13:00.000000000,0 days 09:13:00.000000000,7520,12,,,,16.3954,3.0
2554077,0 days 09:16:00.000000000,0 days 09:16:00.000000000,7522,13,,,,18.646,5.0
2554077,0 days 09:21:00.000000000,0 days 09:21:00.000000000,7500,14,,,,24.2364,-1.0
2554078,0 days 09:00:00.000000000,0 days 09:00:00.000000000,7510,1,,,,,2.0
2554078,0 days 09:02:00.000000000,0 days 09:02:00.000000000,7511,2,,,,1.6255,2.0
2554078,0 days 09:04:00.000000000,0 days 09:04:00.000000000,7512,3,,,,2.5311,1.0
2554078,0 days 09:05:00.000000000,0 days 09:05:00.000000000,7513,4,,,,3.1991,2.0
2554078,0 days 09:07:00.000000000,0 days 09:07:00.000000000,7514,5,,,,4.3419,2.0
2554078,0 days 09:09:00.000000000,0 days 09:09:00.000000000,7515,6,,,,6.0168,1.0
2554078,0 days 09:10:00.000000000,0 days 09:10:00.000000000,7516,7,,,,6.7583,2.0
2554078,0 days 09:12:00.000000000,0 days 09:12:00.000000000,7517,8,,,,8.0105,3.0
2554078,0 days 09:15:00.000000000,0 days 09:15:00.000000000,5584,9,,,,11.0676,2.0
2554078,0 days 09:17:00.000000000,0 days 09:17:00.000000000,10420,10,,,,13.2595,2.0
2554078,0 days 09:19:00.000000000,0 days 09:19:00.000000000,7519,11,,,,14.4947,2.0
2554078,0 days 09:21:00.000000000,0 days 09:21:00.000000000,7520,12,,,,16.3954,3.0
2554078,0 days 09:24:00.000000000,0 days 09:24:00.000000000,7522,13,,,,18.646,5.0
2554078,0 days 09:29:00.000000000,0 days 09:29:00.000000000,7500,14,,,,24.2364,-1.0
2554079,0 days 09:08:00.000000000,0 days 09:08:00.000000000,7510,1,,,,,2.0
2554079,0 days 09:10:00.000000000,0 days 09:10:00.000000000,7511,2,,,,1.6255,2.0
2554079,0 days 09:12:00.000000000,0 days 09:12:00.000000000,7512,3,,,,2.5311,1.0
2554079,0 days 09:13:00.000000000,0 days 09:13:00.000000000,7513,4,,,,3.1991,2.0
2554079,0 days 09:15:00.000000000,0 days 09:15:00.000000000,7514,5,,,,4.3419,2.0
2554079,0 days 09:17:00.000000000,0 days 09:17:00.000000000,7515,6,,,,6.0168,1.0
2554079,0 days 09:18:00.000000000,0 days 09:18:00.000000000,7516,7,,,,6.7583,2.0
2554079,0 days 09:20:00.000000000,0 days 09:20:00.000000000,7517,8,,,,8.0105,3.0
2554079,0 days 09:23:00.000000000,0 days 09:23:00.000000000,5584,9,,,,11.0676,2.0
2554079,0 days 09:25:00.000000000,0 days 09:25:00.000000000,10420,10,,,,13.2595,2.0
2554079,0 days 09:27:00.000000000,0 days 09:27:00.000000000,7519,11,,,,14.4947,2.0
2554079,0 days 09:29:00.000000000,0 days 09:29:00.000000000,7520,12,,,,16.3954,3.0
2554079,0 days 09:32:00.000000000,0 days 09:32:00.000000000,7522,13,,,,18.646,5.0
2554079,0 days 09:37:00.000000000,0 days 09:37:00.000000000,7500,14,,,,24.2364,-1.0
2554080,0 days 09:16:00.000000000,0 days 09:16:00.000000000,7510,1,,,,,2.0
2554080,0 days 09:18:00.000000000,0 days 09:18:00.000000000,7511,2,,,,1.6255,2.0
2554080,0 days 09:20:00.000000000,0 days 09:20:00.000000000,7512,3,,,,2.5311,1.0
2554080,0 days 09:21:00.000000000,0 days 09:21:00.000000000,7513,4,,,,3.1991,2.0
2554080,0 days 09:23:00.000000000,0 days 09:23:00.000000000,7514,5,,,,4.3419,2.0
2554080,0 days 09:25:00.000000000,0 days 09:25:00.000000000,7515,6,,,,6.0168,1.0
2554080,0 days 09:26:00.000000000,0 days 09:26:00.000000000,7516,7,,,,6.7583,2.0
2554080,0 days 09:28:00.000000000,0 days 09:28:00.000000000,7517,8,,,,8.0105,3.0
2554080,0 days 09:31:00.000000000,0 days 09:31:00.000000000,5584,9,,,,11.0676,2.0
2554080,0 days 09:33:00.000000000,0 days 09:33:00.000000000,10420,10,,,,13.2595,2.0
2554080,0 days 09:35:00.000000000,0 days 09:35:00.000000000,7519,11,,,,14.4947,2.0
2554080,0 days 09:37:00.000000000,0 days 09:37:00.000000000,7520,12,,,,16.3954,3.0
2554080,0 days 09:40:00.000000000,0 days 09:40:00.000000000,7522,13,,,,18.646,5.0
2554080,0 days 09:45:00.000000000,0 days 09:45:00.000000000,7500,14,,,,24.2364,-1.0
2554081,0 days 09:24:00.000000000,0 days 09:24:00.000000000,7510,1,,,,,2.0
2554081,0 days 09:26:00.000000000,0 days 09:26:00.000000000,7511,2,,,,1.6255,2.0
2554081,0 days 09:28:00.000000000,0 days 09:28:00.000000000,7512,3,,,,2.5311,1.0
2554081,0 days 09:29:00.000000000,0 days 09:29:00.000000000,7513,4,,,,3.1991,2.0
2554081,0 days 09:31:00.000000000,0 days 09:31:00.000000000,7514,5,,,,4.3419,2.0
2554081,0 days 09:33:00.000000000,0 days 09:33:00.000000000,7515,6,,,,6.0168,1.0
