route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
118,mtw,900,Stamp Student Union - Slip (Arrival),0,1181,118_loop_1
118,mtw,901,Stamp Student Union - Slip (Arrival),0,1181,118_loop_1
118,mtw,902,Stamp Student Union - Slip (Arrival),0,1181,118_loop_1
118,mtw,903,Stamp Student Union - Slip (Arrival),0,1181,118_loop_1
118,mtw,904,Stamp Student Union - Slip (Arrival),0,1181,118_loop_1
118,mtw,905,Stamp Student Union - Slip (Arrival),0,1181,118_loop_1
118,mtw,906,Stamp Student Union - Slip (Arrival),0,1181,118_loop_1
111,f,907,Stamp Student Union - Slip (Arrival),0,1112,111_ssmetro_1
111,f,908,Stamp Student Union - Slip (Arrival),0,1112,111_ssmetro_1
111,f,909,Stamp Student Union - Slip (Arrival),0,1112,111_ssmetro_1
111,f,910,Stamp Student Union - Slip (Arrival),0,1112,111_ssmetro_1
111,f,911,Stamp Student Union - Slip (Arrival),0,1111,111_ssmetro_1
111,f,912,Stamp Student Union - Slip (Arrival),0,1111,111_ssmetro_1
111,f,913,Stamp Student Union - Slip (Arrival),0,1111,111_ssmetro_1
111,f,914,Stamp Student Union - Slip (Arrival),0,1111,111_ssmetro_1
116,th,915,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,th,916,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,th,917,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,th,918,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,th,919,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,th,920,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,th,921,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,th,922,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,th,923,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,th,924,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,th,925,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
116,th,926,Stamp Student Union - Slip (Arrival),0,1161,116_loop_1
104,th,927,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,th,928,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,th,929,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,th,930,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,th,931,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,th,932,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,th,933,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,th,934,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,th,935,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,th,936,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,th,937,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,th,938,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,th,939,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
104,th,940,Regents Drive Garage - Arrival,0,1041,104_cpmetro_1
116,th,941,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,th,942,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,th,943,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,th,944,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,th,945,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,th,946,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,th,947,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,th,948,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,th,949,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,th,950,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
116,th,951,Stamp Student Union - Slip (Arrival),0,1162,116_loop_1
104,th,952,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
104,th,953,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
104,th,954,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
104,th,955,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
104,th,956,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
104,th,957,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
104,th,958,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
104,th,959,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
104,th,960,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
104,th,961,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
104,th,962,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
104,th,963,Regents Drive Garage - Arrival,0,1044,104_cpmetro_1
104,th,964,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,th,965,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,th,966,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,th,967,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,th,968,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,th,969,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,th,970,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,th,971,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,th,972,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,th,973,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,th,974,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,th,975,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,th,976,Regents Drive Garage - Arrival,0,1045,104_cpmetro_1
104,th,977,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,th,978,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,th,979,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,th,980,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,th,981,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,th,982,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,th,983,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,th,984,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,th,985,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,th,986,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,th,987,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,th,988,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,th,989,Regents Drive Garage - Arrival,0,1042,104_cpmetro_1
104,th,990,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,th,991,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,th,992,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,th,993,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,th,994,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,th,995,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,th,996,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,th,997,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,th,998,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,th,999,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
104,th,1000,Regents Drive Garage - Arrival,0,1043,104_cpmetro_1
122,f,1001,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,f,1002,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,f,1003,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,f,1004,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,f,1005,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,f,1006,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,f,1007,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,f,1008,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,f,1009,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,f,1010,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
133,sat,1011,Regents Drive Garage (Arrival),0,1331,133_targ_1
133,sat,1012,Regents Drive Garage (Arrival),0,1331,133_targ_1
133,sat,1013,Regents Drive Garage (Arrival),0,1331,133_targ_1
133,sat,1014,Regents Drive Garage (Arrival),0,1331,133_targ_1
133,sat,1015,Regents Drive Garage (Arrival),0,1331,133_targ_1
133,sat,1016,Regents Drive Garage (Arrival),0,1331,133_targ_1
133,sat,1017,Regents Drive Garage (Arrival),0,1331,133_targ_1
133,sat,1018,Regents Drive Garage (Arrival),0,1331,133_targ_1
133,sat,1019,Regents Drive Garage (Arrival),0,1331,133_targ_1
133,sat,1020,Regents Drive Garage (Arrival),0,1331,133_targ_1
133,sat,1021,Regents Drive Garage (Arrival),0,1331,133_targ_1
133,sat,1022,Regents Drive Garage (Arrival),0,1331,133_targ_1
109,th,1023,College Park - UMD Metro Station (Hidden Arrival),0,1091,109_loop_1
109,th,1024,College Park - UMD Metro Station (Hidden Arrival),0,1091,109_loop_1
109,th,1025,College Park - UMD Metro Station (Hidden Arrival),0,1091,109_loop_1
109,th,1026,College Park - UMD Metro Station (Hidden Arrival),0,1091,109_loop_1
109,th,1027,College Park - UMD Metro Station (Hidden Arrival),0,1091,109_loop_1
109,th,1028,College Park - UMD Metro Station (Hidden Arrival),0,1091,109_loop_1
109,th,1029,College Park - UMD Metro Station (Hidden Arrival),0,1091,109_loop_1
109,th,1030,College Park - UMD Metro Station (Hidden Arrival),0,1091,109_loop_1
109,th,1031,College Park - UMD Metro Station (Hidden Arrival),0,1091,109_loop_1
104,th,1032,Regents Drive Garage - Arrival,0,1091,104_cpmetro_1
104,th,1033,Regents Drive Garage - Arrival,0,1091,104_cpmetro_1
104,th,1034,Regents Drive Garage - Arrival,0,1091,104_cpmetro_1
104,th,1035,Regents Drive Garage - Arrival,0,1091,104_cpmetro_1
109,th,1036,College Park - UMD Metro Station (Hidden Arrival),0,1092,109_loop_1
109,th,1037,College Park - UMD Metro Station (Hidden Arrival),0,1092,109_loop_1
109,th,1038,College Park - UMD Metro Station (Hidden Arrival),0,1092,109_loop_1
109,th,1039,College Park - UMD Metro Station (Hidden Arrival),0,1092,109_loop_1
109,th,1040,College Park - UMD Metro Station (Hidden Arrival),0,1092,109_loop_1
109,th,1041,College Park - UMD Metro Station (Hidden Arrival),0,1092,109_loop_1
109,th,1042,College Park - UMD Metro Station (Hidden Arrival),0,1092,109_loop_1
109,th,1043,College Park - UMD Metro Station (Hidden Arrival),0,1092,109_loop_1
109,th,1044,College Park - UMD Metro Station (Hidden Arrival),0,1092,109_loop_1
113,f,1045,Regents Drive Garage (Arrival),0,1131,113_42ndquee_1
113,f,1046,Regents Drive Garage (Arrival),0,1131,113_42ndquee_1
113,f,1047,Regents Drive Garage (Arrival),0,1131,113_42ndquee_1
113,f,1048,Regents Drive Garage (Arrival),0,1131,113_42ndquee_1
113,f,1049,Regents Drive Garage (Arrival),0,1131,113_42ndquee_1
113,f,1050,Regents Drive Garage (Arrival),0,1131,113_42ndquee_1
141,th,1051,Stamp Student Union - Slip (Arrival),0,1411,141_wdiapknr_1
141,th,1052,Stamp Student Union - Slip (Arrival),0,1411,141_wdiapknr_1
141,th,1053,Stamp Student Union - Slip (Arrival),0,1411,141_wdiapknr_1
141,th,1054,Stamp Student Union - Slip (Arrival),0,1412,141_wdiapknr_1
141,th,1055,Stamp Student Union - Slip (Arrival),0,1412,141_wdiapknr_1
141,th,1056,Stamp Student Union - Slip (Arrival),0,1412,141_wdiapknr_1
113,f,1057,Regents Drive Garage (Arrival),0,1132,113_42ndquee_1
113,f,1058,Regents Drive Garage (Arrival),0,1132,113_42ndquee_1
113,f,1059,Regents Drive Garage (Arrival),0,1132,113_42ndquee_1
113,f,1060,Regents Drive Garage (Arrival),0,1132,113_42ndquee_1
113,f,1061,Regents Drive Garage (Arrival),0,1132,113_42ndquee_1
113,f,1062,Regents Drive Garage (Arrival),0,1132,113_42ndquee_1
113,mtw,1063,Regents Drive Garage (Arrival),0,1132,113_42ndquee_1
113,mtw,1064,Regents Drive Garage (Arrival),0,1132,113_42ndquee_1
113,mtw,1065,Regents Drive Garage (Arrival),0,1132,113_42ndquee_1
113,mtw,1066,Regents Drive Garage (Arrival),0,1132,113_42ndquee_1
113,mtw,1067,Regents Drive Garage (Arrival),0,1132,113_42ndquee_1
113,mtw,1068,Regents Drive Garage (Arrival),0,1132,113_42ndquee_1
113,mtw,1069,Regents Drive Garage (Arrival),0,1131,113_42ndquee_1
113,mtw,1070,Regents Drive Garage (Arrival),0,1131,113_42ndquee_1
113,mtw,1071,Regents Drive Garage (Arrival),0,1131,113_42ndquee_1
113,mtw,1072,Regents Drive Garage (Arrival),0,1131,113_42ndquee_1
113,mtw,1073,Regents Drive Garage (Arrival),0,1131,113_42ndquee_1
113,mtw,1074,Regents Drive Garage (Arrival),0,1131,113_42ndquee_1
142,th,1075,Regents Drive Garage (Arrival),0,1422,142_brokride_1
142,th,1076,Regents Drive Garage (Arrival),0,1422,142_brokride_1
142,th,1077,Regents Drive Garage (Arrival),0,1422,142_brokride_1
142,th,1078,Regents Drive Garage (Arrival),0,1421,142_brokride_1
142,th,1079,Regents Drive Garage (Arrival),0,1421,142_brokride_1
142,th,1080,Regents Drive Garage (Arrival),0,1421,142_brokride_1
142,th,1081,Regents Drive Garage (Arrival),0,1421,142_brokride_1
142,th,1082,Regents Drive Garage (Arrival),0,1421,142_brokride_1
142,th,1083,Regents Drive Garage (Arrival),0,1421,142_brokride_1
142,th,1084,Regents Drive Garage (Arrival),0,1421,142_brokride_1
142,th,1085,Regents Drive Garage (Arrival),0,1421,142_brokride_1
122,sun,1086,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sun,1087,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sun,1088,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sun,1089,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sun,1090,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sun,1091,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sun,1092,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sun,1093,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sun,1094,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sun,1095,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sun,1096,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sun,1097,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sun,1098,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sun,1099,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sun,1100,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sun,1101,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sun,1102,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sun,1103,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sun,1104,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sun,1105,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
114,mtw,1106,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,mtw,1107,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,mtw,1108,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,mtw,1109,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,mtw,1110,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,mtw,1111,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,mtw,1112,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,mtw,1113,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,mtw,1114,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,mtw,1115,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,mtw,1116,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,mtw,1117,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,mtw,1118,Stamp Student Union - Slip (Arrival),0,1145,114_loop_1
114,mtw,1119,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,mtw,1120,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,mtw,1121,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,mtw,1122,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,mtw,1123,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,mtw,1124,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,mtw,1125,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,mtw,1126,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,mtw,1127,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,mtw,1128,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,mtw,1129,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,mtw,1130,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,mtw,1131,Stamp Student Union - Slip (Arrival),0,1144,114_loop_1
114,mtw,1132,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,mtw,1133,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,mtw,1134,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,mtw,1135,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,mtw,1136,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,mtw,1137,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,mtw,1138,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,mtw,1139,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,mtw,1140,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,mtw,1141,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,mtw,1142,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,mtw,1143,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,mtw,1144,Stamp Student Union - Slip (Arrival),0,1143,114_loop_1
114,mtw,1145,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,mtw,1146,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,mtw,1147,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,mtw,1148,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,mtw,1149,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,mtw,1150,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,mtw,1151,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,mtw,1152,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,mtw,1153,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,mtw,1154,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,mtw,1155,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,mtw,1156,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,mtw,1157,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,mtw,1158,Stamp Student Union - Slip (Arrival),0,1142,114_loop_1
114,mtw,1159,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,mtw,1160,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,mtw,1161,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,mtw,1162,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,mtw,1163,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,mtw,1164,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,mtw,1165,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,mtw,1166,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,mtw,1167,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,mtw,1168,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,mtw,1169,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,mtw,1170,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,mtw,1171,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
114,mtw,1172,Stamp Student Union - Slip (Arrival),0,1141,114_loop_1
126,mtw,1173,New Carrollton Metro Station,0,1262,126_ncarmetr_1
126,mtw,1174,Stamp Student Union - Slip (Arrival),0,1262,126_stamsu_1
126,mtw,1175,New Carrollton Metro Station,0,1262,126_ncarmetr_1
126,mtw,1176,Stamp Student Union - Slip (Arrival),0,1262,126_stamsu_1
126,mtw,1177,New Carrollton Metro Station,0,1262,126_ncarmetr_1
126,mtw,1178,Stamp Student Union - Slip (Arrival),0,1262,126_stamsu_1
126,mtw,1179,New Carrollton Metro Station,0,1262,126_ncarmetr_1
126,mtw,1180,Stamp Student Union - Slip (Arrival),0,1262,126_stamsu_1
126,mtw,1181,New Carrollton Metro Station,0,1261,126_ncarmetr_1
126,mtw,1182,Stamp Student Union - Slip (Arrival),0,1261,126_stamsu_1
126,mtw,1183,New Carrollton Metro Station,0,1261,126_ncarmetr_1
126,mtw,1184,Stamp Student Union - Slip (Arrival),0,1261,126_stamsu_1
126,mtw,1185,New Carrollton Metro Station,0,1261,126_ncarmetr_1
126,mtw,1186,Stamp Student Union - Slip (Arrival),0,1261,126_stamsu_1
126,mtw,1187,New Carrollton Metro Station,0,1261,126_ncarmetr_1
126,mtw,1188,Stamp Student Union - Slip (Arrival),0,1261,126_stamsu_1
115,f,1189,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,f,1190,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,f,1191,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,f,1192,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,f,1193,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,f,1194,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,f,1195,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,f,1196,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,f,1197,Stamp Student Union - Slip (Arrival),0,1152,115_loop_1
115,f,1198,Stamp Student Union - Slip (Arrival),0,1151,115_loop_1
115,f,1199,Stamp Student Union - Slip (Arrival),0,1151,115_loop_1
115,f,1200,Stamp Student Union - Slip (Arrival),0,1151,115_loop_1
115,f,1201,Stamp Student Union - Slip (Arrival),0,1151,115_loop_1
115,f,1202,Stamp Student Union - Slip (Arrival),0,1151,115_loop_1
115,f,1203,Stamp Student Union - Slip (Arrival),0,1151,115_loop_1
127,f,1204,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,f,1205,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,f,1206,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,f,1207,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,f,1208,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,f,1209,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,f,1210,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,f,1211,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,f,1212,Regents Drive Garage (Arrival),0,1272,127_mazz_1
127,f,1213,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,f,1214,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,f,1215,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,f,1216,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,f,1217,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,f,1218,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,f,1219,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,f,1220,Regents Drive Garage (Arrival),0,1271,127_mazz_1
127,f,1221,Regents Drive Garage (Arrival),0,1271,127_mazz_1
122,sun,1222,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sun,1223,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sun,1224,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sun,1225,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sun,1226,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sun,1227,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sun,1228,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sun,1229,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sun,1230,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sun,1231,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sun,1232,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sun,1233,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sat,1234,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sat,1235,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sat,1236,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sat,1237,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sat,1238,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sat,1239,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sat,1240,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sat,1241,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sat,1242,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sat,1243,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sat,1244,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sat,1245,Stamp Student Union - Slip (Arrival),0,1221,122_loop_1
122,sat,1246,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sat,1247,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sat,1248,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sat,1249,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sat,1250,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sat,1251,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sat,1252,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sat,1253,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sat,1254,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sat,1255,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sat,1256,Stamp Student Union - Slip (Arrival),0,1223,122_loop_1
122,sat,1257,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sat,1258,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sat,1259,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sat,1260,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sat,1261,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sat,1262,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sat,1263,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sat,1264,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sat,1265,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sat,1266,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sat,1267,Stamp Student Union - Slip (Arrival),0,1222,122_loop_1
122,sat,1268,Stamp Student Union - Slip (Arrival),0,1225,122_loop_1
122,sat,1269,Stamp Student Union - Slip (Arrival),0,1225,122_loop_1
122,sat,1270,Stamp Student Union - Slip (Arrival),0,1225,122_loop_1
