trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,next_stop_time
2560604,0 days 12:43:00.000000000,0 days 12:43:00.000000000,7643,14,,,,15.3591,3.0
2560604,0 days 12:46:00.000000000,0 days 12:46:00.000000000,7644,15,,,,15.8621,3.0
2560604,0 days 12:49:00.000000000,0 days 12:49:00.000000000,7645,16,,,,16.5884,2.0
2560604,0 days 12:51:00.000000000,0 days 12:51:00.000000000,7646,17,,,,17.0796,2.0
2560604,0 days 12:53:00.000000000,0 days 12:53:00.000000000,7648,18,,,,17.6471,1.0
2560604,0 days 12:54:00.000000000,0 days 12:54:00.000000000,7649,19,,,,17.7557,3.0
2560604,0 days 12:57:00.000000000,0 days 12:57:00.000000000,7650,20,,,,20.6136,2.0
2560604,0 days 12:59:00.000000000,0 days 12:59:00.000000000,7651,21,,,,22.1983,4.0
2560604,0 days 13:03:00.000000000,0 days 13:03:00.000000000,7652,22,,,,24.9539,1.0
2560604,0 days 13:04:00.000000000,0 days 13:04:00.000000000,7654,23,,,,25.9561,7.0
2560604,0 days 13:11:00.000000000,0 days 13:11:00.000000000,7655,24,,,,32.9717,2.0
2560604,0 days 13:13:00.000000000,0 days 13:13:00.000000000,7656,25,,,,33.4882,2.0
2560604,0 days 13:15:00.000000000,0 days 13:15:00.000000000,7657,26,,,,35.2018,5.0
2560604,0 days 13:20:00.000000000,0 days 13:20:00.000000000,7658,27,,,,39.0174,3.0
2560604,0 days 13:23:00.000000000,0 days 13:23:00.000000000,7659,28,,,,40.3107,2.0
2560604,0 days 13:25:00.000000000,0 days 13:25:00.000000000,7660,29,,,,41.4543,3.0
2560604,0 days 13:28:00.000000000,0 days 13:28:00.000000000,7661,30,,,,42.0097,2.0
2560604,0 days 13:30:00.000000000,0 days 13:30:00.000000000,7662,31,,,,42.6014,-1.0
2560605,0 days 11:40:00.000000000,0 days 11:40:00.000000000,7627,1,,,,,3.0
2560605,0 days 11:43:00.000000000,0 days 11:43:00.000000000,7628,2,,,,1.5147,5.0
2560605,0 days 11:48:00.000000000,0 days 11:48:00.000000000,7630,3,,,,4.2968,3.0
2560605,0 days 11:51:00.000000000,0 days 11:51:00.000000000,7631,4,,,,5.8915,2.0
2560605,0 days 11:53:00.000000000,0 days 11:53:00.000000000,7632,5,,,,6.8553,2.0
2560605,0 days 11:55:00.000000000,0 days 11:55:00.000000000,7634,6,,,,8.3539,2.0
2560605,0 days 11:57:00.000000000,0 days 11:57:00.000000000,7635,7,,,,9.2603,2.0
2560605,0 days 11:59:00.000000000,0 days 11:59:00.000000000,7637,8,,,,10.9735,2.0
2560605,0 days 12:01:00.000000000,0 days 12:01:00.000000000,7638,9,,,,11.7175,3.0
2560605,0 days 12:04:00.000000000,0 days 12:04:00.000000000,7639,10,,,,13.8386,2.0
2560605,0 days 12:06:00.000000000,0 days 12:06:00.000000000,7640,11,,,,14.2543,2.0
2560605,0 days 12:08:00.000000000,0 days 12:08:00.000000000,7641,12,,,,14.7242,2.5166666666666666
2560605,0 days 12:10:31.000000000,0 days 12:10:31.000000000,7642,13,,,,15.0457,2.4833333333333334
2560605,0 days 12:13:00.000000000,0 days 12:13:00.000000000,7643,14,,,,15.3591,3.0
2560605,0 days 12:16:00.000000000,0 days 12:16:00.000000000,7644,15,,,,15.8621,3.0
2560605,0 days 12:19:00.000000000,0 days 12:19:00.000000000,7645,16,,,,16.5884,2.0
2560605,0 days 12:21:00.000000000,0 days 12:21:00.000000000,7646,17,,,,17.0796,2.0
2560605,0 days 12:23:00.000000000,0 days 12:23:00.000000000,7648,18,,,,17.6471,1.0
2560605,0 days 12:24:00.000000000,0 days 12:24:00.000000000,7649,19,,,,17.7557,3.0
2560605,0 days 12:27:00.000000000,0 days 12:27:00.000000000,7650,20,,,,20.6136,2.0
2560605,0 days 12:29:00.000000000,0 days 12:29:00.000000000,7651,21,,,,22.1983,4.0
2560605,0 days 12:33:00.000000000,0 days 12:33:00.000000000,7652,22,,,,24.9539,1.0
2560605,0 days 12:34:00.000000000,0 days 12:34:00.000000000,7654,23,,,,25.9561,7.0
2560605,0 days 12:41:00.000000000,0 days 12:41:00.000000000,7655,24,,,,32.9717,2.0
2560605,0 days 12:43:00.000000000,0 days 12:43:00.000000000,7656,25,,,,33.4882,2.0
2560605,0 days 12:45:00.000000000,0 days 12:45:00.000000000,7657,26,,,,35.2018,5.0
2560605,0 days 12:50:00.000000000,0 days 12:50:00.000000000,7658,27,,,,39.0174,3.0
2560605,0 days 12:53:00.000000000,0 days 12:53:00.000000000,7659,28,,,,40.3107,2.0
2560605,0 days 12:55:00.000000000,0 days 12:55:00.000000000,7660,29,,,,41.4543,3.0
2560605,0 days 12:58:00.000000000,0 days 12:58:00.000000000,7661,30,,,,42.0097,2.0
2560605,0 days 13:00:00.000000000,0 days 13:00:00.000000000,7662,31,,,,42.6014,-1.0
2560606,0 days 11:10:00.000000000,0 days 11:10:00.000000000,7627,1,,,,,3.0
2560606,0 days 11:13:00.000000000,0 days 11:13:00.000000000,7628,2,,,,1.5147,5.0
2560606,0 days 11:18:00.000000000,0 days 11:18:00.000000000,7630,3,,,,4.2968,3.0
2560606,0 days 11:21:00.000000000,0 days 11:21:00.000000000,7631,4,,,,5.8915,2.0
2560606,0 days 11:23:00.000000000,0 days 11:23:00.000000000,7632,5,,,,6.8553,2.0
2560606,0 days 11:25:00.000000000,0 days 11:25:00.000000000,7634,6,,,,8.3539,2.0
2560606,0 days 11:27:00.000000000,0 days 11:27:00.000000000,7635,7,,,,9.2603,2.0
2560606,0 days 11:29:00.000000000,0 days 11:29:00.000000000,7637,8,,,,10.9735,2.0
2560606,0 days 11:31:00.000000000,0 days 11:31:00.000000000,7638,9,,,,11.7175,3.0
2560606,0 days 11:34:00.000000000,0 days 11:34:00.000000000,7639,10,,,,13.8386,2.0
2560606,0 days 11:36:00.000000000,0 days 11:36:00.000000000,7640,11,,,,14.2543,2.0
2560606,0 days 11:38:00.000000000,0 days 11:38:00.000000000,7641,12,,,,14.7242,2.5166666666666666
2560606,0 days 11:40:31.000000000,0 days 11:40:31.000000000,7642,13,,,,15.0457,2.4833333333333334
2560606,0 days 11:43:00.000000000,0 days 11:43:00.000000000,7643,14,,,,15.3591,3.0
2560606,0 days 11:46:00.000000000,0 days 11:46:00.000000000,7644,15,,,,15.8621,3.0
2560606,0 days 11:49:00.000000000,0 days 11:49:00.000000000,7645,16,,,,16.5884,2.0
2560606,0 days 11:51:00.000000000,0 days 11:51:00.000000000,7646,17,,,,17.0796,2.0
2560606,0 days 11:53:00.000000000,0 days 11:53:00.000000000,7648,18,,,,17.6471,1.0
2560606,0 days 11:54:00.000000000,0 days 11:54:00.000000000,7649,19,,,,17.7557,3.0
2560606,0 days 11:57:00.000000000,0 days 11:57:00.000000000,7650,20,,,,20.6136,2.0
2560606,0 days 11:59:00.000000000,0 days 11:59:00.000000000,7651,21,,,,22.1983,4.0
2560606,0 days 12:03:00.000000000,0 days 12:03:00.000000000,7652,22,,,,24.9539,1.0
2560606,0 days 12:04:00.000000000,0 days 12:04:00.000000000,7654,23,,,,25.9561,7.0
2560606,0 days 12:11:00.000000000,0 days 12:11:00.000000000,7655,24,,,,32.9717,2.0
2560606,0 days 12:13:00.000000000,0 days 12:13:00.000000000,7656,25,,,,33.4882,2.0
2560606,0 days 12:15:00.000000000,0 days 12:15:00.000000000,7657,26,,,,35.2018,5.0
2560606,0 days 12:20:00.000000000,0 days 12:20:00.000000000,7658,27,,,,39.0174,3.0
2560606,0 days 12:23:00.000000000,0 days 12:23:00.000000000,7659,28,,,,40.3107,2.0
2560606,0 days 12:25:00.000000000,0 days 12:25:00.000000000,7660,29,,,,41.4543,3.0
2560606,0 days 12:28:00.000000000,0 days 12:28:00.000000000,7661,30,,,,42.0097,2.0
2560606,0 days 12:30:00.000000000,0 days 12:30:00.000000000,7662,31,,,,42.6014,-1.0
2560607,0 days 10:40:00.000000000,0 days 10:40:00.000000000,7627,1,,,,,3.0
2560607,0 days 10:43:00.000000000,0 days 10:43:00.000000000,7628,2,,,,1.5147,5.0
2560607,0 days 10:48:00.000000000,0 days 10:48:00.000000000,7630,3,,,,4.2968,3.0
2560607,0 days 10:51:00.000000000,0 days 10:51:00.000000000,7631,4,,,,5.8915,2.0
2560607,0 days 10:53:00.000000000,0 days 10:53:00.000000000,7632,5,,,,6.8553,2.0
2560607,0 days 10:55:00.000000000,0 days 10:55:00.000000000,7634,6,,,,8.3539,2.0
2560607,0 days 10:57:00.000000000,0 days 10:57:00.000000000,7635,7,,,,9.2603,2.0
2560607,0 days 10:59:00.000000000,0 days 10:59:00.000000000,7637,8,,,,10.9735,2.0
2560607,0 days 11:01:00.000000000,0 days 11:01:00.000000000,7638,9,,,,11.7175,3.0
2560607,0 days 11:04:00.000000000,0 days 11:04:00.000000000,7639,10,,,,13.8386,2.0
2560607,0 days 11:06:00.000000000,0 days 11:06:00.000000000,7640,11,,,,14.2543,2.0
2560607,0 days 11:08:00.000000000,0 days 11:08:00.000000000,7641,12,,,,14.7242,2.5166666666666666
2560607,0 days 11:10:31.000000000,0 days 11:10:31.000000000,7642,13,,,,15.0457,2.4833333333333334
2560607,0 days 11:13:00.000000000,0 days 11:13:00.000000000,7643,14,,,,15.3591,3.0
2560607,0 days 11:16:00.000000000,0 days 11:16:00.000000000,7644,15,,,,15.8621,3.0
2560607,0 days 11:19:00.000000000,0 days 11:19:00.000000000,7645,16,,,,16.5884,2.0
2560607,0 days 11:21:00.000000000,0 days 11:21:00.000000000,7646,17,,,,17.0796,2.0
2560607,0 days 11:23:00.000000000,0 days 11:23:00.000000000,7648,18,,,,17.6471,1.0
2560607,0 days 11:24:00.000000000,0 days 11:24:00.000000000,7649,19,,,,17.7557,3.0
2560607,0 days 11:27:00.000000000,0 days 11:27:00.000000000,7650,20,,,,20.6136,2.0
