route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11680,1,2789993,94 FORT McHENRY,,0,4827,124698,1,1
11680,1,2789994,94 FORT McHENRY,,0,1601,124698,1,1
11680,1,2789995,94 FORT McHENRY,,0,1602,124698,1,1
11680,1,2789996,94 FORT McHENRY,,0,1606,124698,1,1
11680,1,2789997,94 FORT McHENRY,,0,4827,124698,1,1
11680,1,2789998,94 FORT McHENRY,,0,1601,124698,1,1
11680,1,2789999,94 FORT McHENRY,,0,1602,124698,1,1
11680,1,2790000,94 FORT McHENRY,,0,1606,124698,1,1
11680,1,2790001,94 FORT McHENRY,,0,1605,124698,1,1
11680,1,2790002,94 FORT McHENRY,,0,4828,124698,1,1
11680,1,2790003,94 FORT McHENRY,,0,1604,124698,1,1
11680,1,2790004,94 FORT McHENRY,,0,1605,124698,1,1
11680,1,2790005,94 FORT McHENRY,,0,4828,124698,1,1
11680,1,2790006,94 FORT McHENRY,,0,1603,124698,1,1
11680,1,2790007,94 FORT McHENRY,,0,1604,124698,1,1
11680,1,2790008,94 ROLAND PARK,,0,1606,124700,1,1
11680,1,2790009,94 ROLAND PARK,,0,4107,124700,1,1
11680,1,2790010,94 DOWNTOWN,,0,1533,124701,1,1
11680,1,2790011,94 SINAI HOSPITAL,,1,1604,124702,1,1
11680,1,2790012,94 SINAI HOSPITAL,,1,1601,124702,1,1
11680,1,2790013,94 SINAI HOSPITAL,,1,1601,124702,1,1
11680,1,2790014,94 SINAI HOSPITAL,,1,4825,124702,1,1
11680,1,2790015,94 SINAI HOSPITAL,,1,1601,124702,1,1
11680,1,2790016,94 SINAI HOSPITAL,,1,1603,124702,1,1
11680,1,2790017,94 SINAI HOSPITAL,,1,1604,124702,1,1
11680,1,2790018,94 SINAI HOSPITAL,,1,4828,124702,1,1
11680,1,2790019,94 SINAI HOSPITAL,,1,1602,124702,1,1
11680,1,2790020,94 SINAI HOSPITAL,,1,4825,124702,1,1
11680,1,2790021,94 SINAI HOSPITAL,,1,4826,124702,1,1
11680,1,2790022,94 SINAI HOSPITAL,,1,1602,124702,1,1
11680,1,2790023,94 SINAI HOSPITAL,,1,1606,124702,1,1
11680,1,2790024,94 SINAI HOSPITAL,,1,4826,124702,1,1
11680,1,2790025,94 SINAI HOSPITAL,,1,1601,124702,1,1
11680,1,2790026,94 SINAI HOSPITAL,,1,1602,124702,1,1
11680,1,2790027,94 SINAI HOSPITAL,,1,1606,124702,1,1
11680,1,2790028,94 SINAI HOSPITAL,,1,4827,124702,1,1
11680,1,2790029,94 SINAI HOSPITAL,,1,1601,124702,1,1
11680,1,2790030,94 SINAI HOSPITAL,,1,1602,124702,1,1
11680,1,2790031,94 SINAI HOSPITAL,,1,1606,124702,1,1
11680,1,2790032,94 SINAI HOSPITAL,,1,4827,124702,1,1
11680,1,2790033,94 SINAI HOSPITAL,,1,1601,124702,1,1
11680,1,2790034,94 SINAI HOSPITAL,,1,1603,124702,1,1
11680,1,2790035,94 SINAI HOSPITAL,,1,1605,124702,1,1
11680,1,2790036,94 SINAI HOSPITAL,,1,4828,124702,1,1
11680,1,2790037,94 SINAI HOSPITAL,,1,1603,124702,1,1
11680,1,2790038,94 SINAI HOSPITAL,,1,1604,124702,1,1
11680,1,2790039,94 SINAI HOSPITAL,,1,4828,124702,1,1
11680,1,2790040,94 SINAI HOSPITAL,,1,1603,124702,1,1
11680,1,2790041,94 SINAI HOSPITAL,,1,1604,124702,1,1
11680,1,2790042,94 ROGERS AVE METRO,,1,4409,124705,1,1
11680,1,2790043,94 STATION NORTH,,1,1484,124704,1,1
11680,1,2790044,94 STATION NORTH,,1,1605,124704,1,1
11681,1,2790147,95 DOWNTOWN,,0,1653,124707,1,1
11681,1,2790148,95 DOWNTOWN,,0,1659,124707,1,1
11681,1,2790149,95 DOWNTOWN,,0,1660,124707,1,1
11681,1,2790150,95 DOWNTOWN,,0,1653,124707,1,1
11681,1,2790151,95 DOWNTOWN,,0,1659,124707,1,1
11681,1,2790152,95 DOWNTOWN,,0,1660,124707,1,1
11681,1,2790153,95 DOWNTOWN,,0,1658,124707,1,1
11681,1,2790154,95 DOWNTOWN,,0,1657,124707,1,1
11681,1,2790155,95 DOWNTOWN,,0,1660,124707,1,1
11681,1,2790156,95 DOWNTOWN,,0,1658,124707,1,1
11681,1,2790157,95 DOWNTOWN,,0,1657,124707,1,1
11681,1,2790158,95 DOWNTOWN,,0,1655,124707,1,1
11681,1,2790159,95 DOWNTOWN,,0,1654,124707,1,1
11681,1,2790160,95 DOWNTOWN,,0,1487,124707,1,1
11681,1,2790161,95 DOWNTOWN,,0,1651,124707,1,1
11681,1,2790162,95 DOWNTOWN,,0,1650,124707,1,1
11681,1,2790163,95 DOWNTOWN,,0,1487,124707,1,1
11681,1,2790164,95 DOWNTOWN,,0,1651,124707,1,1
11681,1,2790165,95 DOWNTOWN,,0,1650,124707,1,1
11681,1,2790166,95 DOWNTOWN,,0,1659,124706,1,1
11681,1,2790167,95 ROLAND PARK,,1,1660,124709,1,1
11681,1,2790168,95 ROLAND PARK,,1,1653,124709,1,1
11681,1,2790169,95 ROLAND PARK,,1,1659,124709,1,1
11681,1,2790170,95 ROLAND PARK,,1,1660,124709,1,1
11681,1,2790171,95 ROLAND PARK,,1,1653,124709,1,1
11681,1,2790172,95 ROLAND PARK,,1,1659,124709,1,1
11681,1,2790173,95 ROLAND PARK,,1,1660,124709,1,1
11681,1,2790174,95 ROLAND PARK,,1,1658,124709,1,1
11681,1,2790175,95 ROLAND PARK,,1,1657,124709,1,1
11681,1,2790176,95 ROLAND PARK,,1,1659,124709,1,1
11681,1,2790177,95 ROLAND PARK,,1,1658,124709,1,1
11681,1,2790178,95 ROLAND PARK,,1,1656,124709,1,1
11681,1,2790179,95 ROLAND PARK,,1,1655,124709,1,1
11681,1,2790180,95 ROLAND PARK,,1,1654,124709,1,1
11681,1,2790181,95 ROLAND PARK,,1,1487,124709,1,1
11681,1,2790182,95 ROLAND PARK,,1,1651,124709,1,1
11681,1,2790183,95 ROLAND PARK,,1,1650,124709,1,1
11681,1,2790184,95 ROLAND PARK,,1,1487,124709,1,1
11681,1,2790185,95 ROLAND PARK,,1,1651,124709,1,1
11681,1,2790186,95 ROLAND PARK,,1,1652,124708,1,1
11734,1,2798228,BL DOWNTOWN,,0,2528,125053,1,1
11734,1,2798229,BL DOWNTOWN,,0,2534,125053,1,1
11734,1,2798230,BL DOWNTOWN,,0,1604,125054,1,1
11734,1,2798321,BL WESTGATE,,1,2537,125055,1,1
11735,1,2798568,BR UM MEDICAL CENTER,,0,3412,125061,1,1
11735,1,2798569,BR UM MEDICAL CENTER,,0,1810,125061,1,1
11735,1,2798570,BR UM MEDICAL CENTER,,0,3413,125062,1,1
11735,1,2798571,BR UM MEDICAL CENTER,,0,3412,125062,1,1
11735,1,2798572,BR UM MEDICAL CENTER,,0,1810,125062,1,1
11735,1,2798573,BR UM MEDICAL CENTER,,0,1811,125062,1,1
11735,1,2798574,BR UM MEDICAL CENTER,,0,1809,125062,1,1
11735,1,2798575,BR UM MEDICAL CENTER,,0,1807,125062,1,1
11735,1,2798576,BR UM MEDICAL CENTER,,0,1805,125062,1,1
11735,1,2798577,BR UM MEDICAL CENTER,,0,1802,125062,1,1
11735,1,2798578,BR UM MEDICAL CENTER,,0,1804,125062,1,1
11735,1,2798579,BR UM MEDICAL CENTER,,0,1809,125062,1,1
11735,1,2798580,BR UM MEDICAL CENTER,,0,1806,125062,1,1
11735,1,2798581,BR UM MEDICAL CENTER,,0,3408,125062,1,1
11735,1,2798582,BR UM MEDICAL CENTER,,0,1807,125062,1,1
11735,1,2798583,BR UM MEDICAL CENTER,,0,3401,125062,1,1
11735,1,2798584,BR UM MEDICAL CENTER,,0,1805,125062,1,1
11735,1,2798585,BR UM MEDICAL CENTER,,0,1802,125062,1,1
11735,1,2798586,BR UM MEDICAL CENTER,,0,3404,125062,1,1
11735,1,2798587,BR UM MEDICAL CENTER,,0,1804,125062,1,1
11735,1,2798588,BR UM MEDICAL CENTER,,0,3405,125062,1,1
11735,1,2798589,BR UM MEDICAL CENTER,,0,3408,125062,1,1
11735,1,2798590,BR UM MEDICAL CENTER,,0,3401,125062,1,1
11735,1,2798591,BR UM MEDICAL CENTER,,0,1802,125062,1,1
11735,1,2798592,BR UM MEDICAL CENTER,,0,3404,125062,1,1
11735,1,2798593,BR UM MEDICAL CENTER,,0,1804,125062,1,1
