21110,Branch Ave,38.827011,-76.912325
10142,Suitland,38.844222,-76.932385
7686,Naylor Road,38.85107,-76.956875
7681,Southern Avenue,38.840627,-76.975609
4655,Congress Heights,38.845379,-76.98786
6751,Anacosta,38.862117,-76.995325
5759,Navy Yard-Ballpark,38.876697,-77.004514
7376,Waterfront,38.877042,-77.017579
5017,L'Enfant Plaza,38.886246,-77.021545
7477,Archives-Navy Memorial-Penn Quarter,38.893945,-77.022521
7474,Gallery Place-Chinatown,38.898354,-77.021527
10344,Mt Vernon Sq 7th St-Convention Center,38.905539,-77.022117
308,Shaw-Howard University,38.914482,-77.0217859
1418,U Street/African-Amer Civil War Memorial/Cardozo,38.916846,-77.029112
25552,Columbia Heights,38.928901,-77.032453
25553,Georgia Avenue-Petworth,38.936938,-77.024183
5305,Fort Totten,38.951803,-77.002169
11886,West Hyattsville,38.955213,-76.969512
3034,Prince George's Plaza,38.965252,-76.955988
11733,College Park-U OF MD,38.978409,-76.928293
11731,Greenbelt,39.01103,-76.911065
